14530,12/13/09,Nets,, Chris Douglas-Roberts,placed on IL with sore left knee
14531,12/13/09,Nets, Eduardo Najera,,activated from IL
14532,12/13/09,Raptors,, Jose Calderon,placed on IL with sore left hip
14533,12/13/09,Raptors, Marcus Banks,,activated from IL
14534,12/14/09,Clippers,, DeAndre Jordan,placed on IL
14535,12/14/09,Clippers, Brian Skinner,,activated from IL
14536,12/14/09,Jazz,, Kosta Koufos,placed on IL
14537,12/14/09,Jazz, Kyle Korver,,activated from IL
14538,12/14/09,Mavericks,, Matt Carroll,placed on IL (P)
14539,12/14/09,Mavericks, Josh Howard,,activated from IL
14540,12/14/09,Nuggets, Johan Petro,,activated from IL (P)
14541,12/14/09,Nuggets, Renaldo Balkman,,activated from IL
14542,12/14/09,Timberwolves,, Ryan Gomes,placed on IL with sprained left ankle (P) / knee (CBC)
14543,12/14/09,Timberwolves, Brian Cardinal,,activated from IL
14544,12/15/09,Cavaliers, Daniel Gibson,,activated from IL
14545,12/15/09,Knicks,, Darko Milicic,placed on IL
14546,12/15/09,Knicks,, Jonathan Bender,placed on IL with knee injury
14547,12/15/09,Knicks, Marcus Landry,,activated from IL
14548,12/15/09,Pistons,, Ben Gordon,placed on IL with sprained left ankle
14549,12/15/09,Pistons, Will Bynum,,activated from IL
14550,12/15/09,Rockets, Tracy McGrady,,activated from IL
14551,12/16/09,76ers,, Primoz Brezec,placed on IL
14552,12/16/09,76ers, Marreese Speights,,activated from IL
14553,12/16/09,Bucks,, Roko-Leni Ukic / Roko Ukic,placed on IL
14554,12/16/09,Bucks, Jodie Meeks,,activated from IL
14555,12/16/09,Cavaliers,, Coby Karl,placed on IL
14556,12/16/09,Magic,, Jameer Nelson,placed on IL recovering from arthroscopic surgery on left knee to repair torn meniscus
14557,12/16/09,Magic, Adonal Foyle,,activated from IL
14558,12/16/09,Pacers,, Jeff Foster,placed on IL with sore back
14559,12/16/09,Pacers, Josh McRoberts,,activated from IL
14560,12/16/09,Spurs,, Theo Ratliff,placed on IL
14561,12/16/09,Spurs, Marcus Haislip,,activated from IL
14562,12/17/09,Blazers,, Greg Oden,placed on IL recovering from surgery on left knee to repair fractured kneecap (out for season)
14563,12/17/09,Heat,, Yakhouba Diawara,placed on IL
14564,12/17/09,Heat, Quentin Richardson,,activated from IL
14565,12/17/09,Knicks,, Larry Hughes,placed on IL with strained left groin
14566,12/17/09,Knicks, Jonathan Bender,,activated from IL
14567,12/17/09,Suns,, Jason Richardson,placed on IL with sprained ankle (P) / right hand injury (CBC)
14568,12/17/09,Suns, Taylor Griffin,,activated from IL
14569,12/18/09,Bucks,, Dan Gadzuric,placed on IL with patella tendinitis in knee
14570,12/18/09,Bucks, Francisco Elson,,activated from IL
14571,12/18/09,Nets,, Keyon Dooling,placed on IL with sore hip flexors
14572,12/18/09,Nets, Chris Douglas-Roberts,,activated from IL
14573,12/18/09,Nuggets,, Chauncey Billups,placed on IL with strained left groin
14574,12/18/09,Nuggets, Renaldo Balkman,,activated from IL (P)
14575,12/18/09,Pacers,, Josh McRoberts,placed on IL
14576,12/18/09,Pacers, Jeff Foster,,activated from IL
14577,12/19/09,76ers,, Allen Iverson,placed on IL with arthritis in left knee
14578,12/19/09,76ers, Louis Williams / Lou Williams,,activated from IL
14579,12/19/09,Blazers,, Travis Outlaw,placed on IL recovering from surgery on left foot to repair stress fracture
14580,12/19/09,Blazers, Jeff Pendergraph / Jeff Ayres,,activated from IL
14581,12/19/09,Clippers,, Ricky Davis,placed on IL
14582,12/19/09,Clippers, DeAndre Jordan,,activated from IL
14583,12/19/09,Nets,, Tony Battie,placed on IL with strained right groin
14584,12/19/09,Nets, Keyon Dooling,,activated from IL
14585,12/19/09,Spurs,, Marcus Haislip,placed on IL
14586,12/19/09,Spurs, Theo Ratliff,,activated from IL
14587,12/19/09,Suns,, Taylor Griffin,placed on IL
14588,12/19/09,Suns, Jason Richardson,,activated from IL
14589,12/20/09,Cavaliers,, Jamario Moon,placed on IL
14590,12/20/09,Cavaliers, Danny Green,,activated from IL
14591,12/20/09,Mavericks,, Dirk Nowitzki,placed on IL with lacerated right elbow
14592,12/20/09,Mavericks, James Singleton,,activated from IL
14593,12/21/09,Jazz,, Kyle Korver,placed on IL recovering from surgery on left knee to remove bone spur (DNP)
14594,12/21/09,Jazz, Kosta Koufos,,activated from IL
14595,12/21/09,Magic,, Adonal Foyle,placed on IL
14596,12/21/09,Magic, Jameer Nelson,,activated from IL
14597,12/21/09,Pacers,, Jeff Foster,placed on IL with back injury
14598,12/21/09,Pacers, Josh McRoberts,,activated from IL
14599,12/21/09,Spurs,, Matt Bonner,placed on IL with broken bone in right hand
14600,12/21/09,Spurs, Marcus Haislip,,activated from IL
14601,12/22/09,Bobcats,, Ronald Murray / Flip Murray,placed on IL with sprained right ankle
14602,12/22/09,Knicks,, Marcus Landry,placed on IL
14603,12/22/09,Knicks, Larry Hughes,,activated from IL
14604,12/22/09,Mavericks,, James Singleton,placed on IL
14605,12/22/09,Mavericks, Dirk Nowitzki,,activated from IL
14606,12/23/09,Cavaliers,, Danny Green,placed on IL
14607,12/23/09,Cavaliers, Jamario Moon,,activated from IL
14608,12/23/09,Hornets,, Morris Peterson,placed on IL
14609,12/23/09,Hornets, Bobby Brown,,activated from IL
14610,12/23/09,Nets,, Chris Douglas-Roberts,placed on IL with right ankle injury
14611,12/23/09,Nets,, Eduardo Najera,placed on IL with back injury
14612,12/23/09,Nets, Tony Battie,,activated from IL
14613,12/23/09,Nets, Yi Jianlian / Jianlian Yi,,activated from IL
14614,12/23/09,Rockets,, Chase Budinger,placed on IL with sprained right ankle
14615,12/23/09,Thunder,, Matt Harpring,placed on IL with ankle infection (out for season)
14616,12/23/09,Thunder, Kyle Weaver,,activated from IL
14617,12/25/09,Celtics,, Paul Pierce,placed on IL recovering from surgery on right knee to drain fluid
14618,12/25/09,Celtics, Glen Davis,,activated from IL
14619,12/25/09,Clippers,, DeAndre Jordan,placed on IL
14620,12/25/09,Clippers, Ricky Davis,,activated from IL
14621,12/25/09,Nuggets,, Johan Petro,placed on IL
14622,12/25/09,Nuggets, Chauncey Billups,,activated from IL
14623,12/25/09,Suns,, Alando Tucker,placed on IL
14624,12/25/09,Suns, Leandro Barbosa,,activated from IL
14625,12/26/09,Bobcats,, Tyson Chandler,placed on IL with left foot injury
14626,12/26/09,Bobcats, Ronald Murray / Flip Murray,,activated from IL
14627,12/26/09,Bulls, Tyrus Thomas,,activated from IL
14628,12/26/09,Jazz, Kyle Korver,,activated from IL
14629,12/26/09,Timberwolves,, Brian Cardinal,placed on IL
14630,12/26/09,Timberwolves, Ryan Gomes,,activated from IL
14631,12/27/09,Celtics,, Lester Hudson,placed on IL
14632,12/27/09,Celtics, Bill Walker / Henry Walker,,activated from IL
14633,12/27/09,Clippers,, Marcus Camby,placed on IL with sore left knee
14634,12/27/09,Clippers, DeAndre Jordan,,activated from IL
14635,12/27/09,Nuggets,, Chauncey Billups,placed on IL with strained left groin
14636,12/27/09,Nuggets, Johan Petro,,activated from IL
14637,12/27/09,Pistons,, Chucky Atkins,placed on IL
14638,12/27/09,Pistons,, DaJuan Summers,placed on IL
14639,12/27/09,Pistons, Ben Gordon,,activated from IL
14640,12/27/09,Pistons, Tayshaun Prince,,activated from IL
14641,12/28/09,76ers,, Willie Green,placed on IL with sprained left ankle
14642,12/28/09,76ers, Allen Iverson,,activated from IL
14643,12/28/09,Bobcats, Acie Law,,activated from IL
14644,12/28/09,Thunder,, D.J. White,placed on IL
14645,12/28/09,Thunder,, Kyle Weaver,placed on IL recovering from surgery on separated left shoulder
14646,12/28/09,Thunder, Byron Mullens / B.J. Mullens,,activated from IL
14647,12/28/09,Thunder, Kevin Ollie,,activated from IL
14648,12/28/09,Wizards,, JaVale McGee,placed on IL with sore right knee
14649,12/28/09,Wizards, Mike James (Lamont),,activated from IL
14650,12/29/09,Hawks,, Othello Hunter,placed on IL
14651,12/29/09,Hawks, Joe Smith (Leynard),,activated from IL
14652,12/29/09,Hornets,, Hilton Armstrong,placed on IL
14653,12/29/09,Hornets, Morris Peterson,,activated from IL
14654,12/29/09,Pistons,, Will Bynum,placed on IL with sore ankle(s)
14655,12/29/09,Pistons, Chucky Atkins,,activated from IL
14656,12/29/09,Rockets,, Tracy McGrady,placed on IL
14657,12/29/09,Timberwolves,, Oleksiy Pecherov,placed on IL
14658,12/29/09,Timberwolves, Brian Cardinal,,activated from IL
14659,12/29/09,Rockets, Chase Budinger,,activated from IL
14660,12/30/09,Celtics,, Glen Davis,placed on IL
14661,12/30/09,Celtics, Lester Hudson,,activated from IL
14662,12/30/09,Clippers,, Steve Novak,placed on IL
14663,12/30/09,Clippers, Marcus Camby,,activated from IL
14664,12/30/09,Nets,, Josh Boone,placed on IL
14665,12/30/09,Nets, Chris Douglas-Roberts,,activated from IL
14666,12/30/09,Timberwolves,, Alando Tucker,placed on IL
14667,12/30/09,Timberwolves,, Brian Cardinal,placed on IL
14668,12/30/09,Timberwolves, Oleksiy Pecherov,,activated from IL
14669,1/1/10,Knicks,, Jonathan Bender,placed on IL with sore left leg
14670,1/1/10,Knicks, Marcus Landry,,activated from IL
14671,1/2/10,Celtics,, Kevin Garnett,placed on IL with hyperextended right knee
14672,1/2/10,Celtics, Glen Davis,,activated from IL
14673,1/2/10,Nets,, Sean Williams,placed on IL
14674,1/2/10,Nets, Josh Boone,,activated from IL
14675,1/2/10,Wizards,, Mike James (Lamont),placed on IL
14676,1/2/10,Wizards, JaVale McGee,,activated from IL
14677,1/4/10,Blazers,, Joel Przybilla,placed on IL recovering from surgery on right knee to repair ruptured patella tendon
14678,1/4/10,Clippers,, Brian Skinner,placed on IL
14679,1/4/10,Clippers, Steve Novak,,activated from IL
14680,1/4/10,Heat,, Jermaine O'Neal,placed on IL with strained groin
14681,1/4/10,Heat, Yakhouba Diawara,,activated from IL
14682,1/4/10,Blazers, Patrick Mills / Patty Mills,,activated from IL
14683,1/5/10,76ers,, Royal Ivey,placed on IL
14684,1/5/10,76ers, Willie Green,,activated from IL
14685,1/5/10,Knicks,, Eddy Curry,placed on IL
14686,1/5/10,Knicks, Jonathan Bender,,activated from IL
14687,1/5/10,Mavericks,, Erick Dampier,placed on IL with left knee effusion
14688,1/5/10,Mavericks, James Singleton,,activated from IL
14689,1/5/10,Nets,, Josh Boone,placed on IL with sore left knee
14690,1/5/10,Nets, Eduardo Najera,,activated from IL
14691,1/5/10,Nets, Jarvis Hayes,,activated from IL
14692,1/5/10,Pacers,, Tyler Hansbrough,placed on IL with ear infection
14693,1/5/10,Pacers, Travis Diener,,activated from IL
14694,1/5/10,Raptors,, Hidayet Turkoglu / Hedo Turkoglu,placed on IL with flu-like symptoms / upper respiratory infection
14695,1/5/10,Raptors, Patrick O'Bryant,,activated from IL
14696,1/6/10,Cavaliers,, Jamario Moon,placed on IL with abdominal strain
14697,1/6/10,Cavaliers, Danny Green,,activated from IL
14698,1/6/10,Celtics,, Eddie House,placed on IL with flu
14699,1/6/10,Celtics, Paul Pierce,,activated from IL
14700,1/6/10,Heat, Jermaine O'Neal,,activated from IL
14701,1/6/10,Jazz,, Deron Williams,placed on IL with sprained right wrist
14702,1/6/10,Nets,, Bobby Simmons,placed on IL
14703,1/6/10,Nets,, Eduardo Najera,placed on IL
14704,1/6/10,Nets, Sean Williams,,activated from IL
14705,1/6/10,Raptors,, Patrick O'Bryant,placed on IL
14706,1/6/10,Raptors, Hidayet Turkoglu / Hedo Turkoglu,,activated from IL
14707,1/6/10,Raptors, Jose Calderon,,activated from IL
14708,1/6/10,Wizards, Mike Miller,,activated from IL
14709,1/6/10,Wizards,, Gilbert Arenas,placed on IL (suspended)
14710,1/7/10,Knicks,, Al Harrington,placed on IL with strained left calf
14711,1/7/10,Knicks, Eddy Curry,,activated from IL
14712,1/8/10,Celtics, Eddie House,,activated from IL
14713,1/8/10,Heat,, James Jones (Andrew),placed on IL
14714,1/8/10,Heat,, Yakhouba Diawara,placed on IL
14715,1/8/10,Mavericks,, James Singleton,placed on IL
14716,1/8/10,Mavericks, Erick Dampier,,activated from IL
14717,1/8/10,Nets,, Sean Williams,placed on IL
14718,1/8/10,Nets, Josh Boone,,activated from IL
14719,1/8/10,Nuggets,, Carmelo Anthony,placed on IL with bruised right knee
14720,1/8/10,Nuggets, Chauncey Billups,,activated from IL
14721,1/8/10,Pacers,, Travis Diener,placed on IL
14722,1/8/10,Pacers, Danny Granger,,activated from IL
14723,1/8/10,Timberwolves,, Ryan Hollins,placed on IL with upper respiratory infection
14724,1/8/10,Timberwolves, Brian Cardinal,,activated from IL
14725,1/9/10,76ers,, Allen Iverson,placed on IL with right knee injury
14726,1/9/10,76ers, Royal Ivey,,activated from IL
14727,1/9/10,Grizzlies,, Hamed Haddadi,placed on IL
14728,1/9/10,Jazz,, Kosta Koufos,placed on IL
14729,1/9/10,Jazz, Deron Williams,,activated from IL
14730,1/9/10,Magic,, Vince Carter,placed on IL with sprained/separated left shoulder
14731,1/9/10,Magic, Adonal Foyle,,activated from IL
14732,1/9/10,Mavericks,, Josh Howard,placed on IL with bruised left thigh
14733,1/9/10,Mavericks,, Kris Humphries,placed on IL
14734,1/9/10,Mavericks, James Singleton,,activated from IL
14735,1/9/10,Mavericks, Matt Carroll,,activated from IL
14736,1/10/10,Clippers,, Sebastian Telfair,placed on IL with sore groin
14737,1/10/10,Clippers, Brian Skinner,,activated from IL
14738,1/10/10,Nets,, Devin Harris,placed on IL with right wrist tendinitis
14739,1/10/10,Nets, Bobby Simmons,,activated from IL
14740,1/10/10,Raptors,, Marcus Banks,placed on IL with upper respiratory infection
14741,1/10/10,Raptors, Patrick O'Bryant,,activated from IL
14742,1/10/10,Spurs,, Malik Hairston,placed on IL
14743,1/10/10,Spurs, Ian Mahinmi,,activated from IL
14744,1/11/10,76ers,, Royal Ivey,placed on IL
14745,1/11/10,76ers, Allen Iverson,,activated from IL
14746,1/11/10,Bucks,, Michael Redd,placed on IL with torn ACL and MCL in left knee (out for season)
14747,1/11/10,Bucks, Dan Gadzuric,,activated from IL
14748,1/11/10,Jazz,, C.J. Miles,placed on IL with viral infection / flu
14749,1/11/10,Jazz, Kosta Koufos,,activated from IL
14750,1/11/10,Knicks,, Marcus Landry,placed on IL
14751,1/11/10,Knicks, Al Harrington,,activated from IL
14752,1/11/10,Nuggets, Carmelo Anthony,,activated from IL
14753,1/11/10,Pacers,, Josh McRoberts,placed on IL
14754,1/11/10,Pacers, Tyler Hansbrough,,activated from IL
14755,1/11/10,Pistons,, Tayshaun Prince,placed on IL with sore left knee
14756,1/11/10,Pistons, DaJuan Summers,,activated from IL
14757,1/12/10,Clippers,, Chris Kaman,placed on IL with back injury
14758,1/12/10,Clippers, Sebastian Telfair,,activated from IL
14759,1/12/10,Kings,, Hilton Armstrong,placed on IL
14760,1/12/10,Lakers,, Pau Gasol,placed on IL with strained right hamstring
14761,1/12/10,Lakers, Luke Walton,,activated from IL
14762,1/12/10,Wizards,, Mike Miller,placed on IL with strained right calf
14763,1/12/10,Wizards, Mike James (Lamont),,activated from IL
14764,1/13/10,Hawks,, Zaur Pachulia / Zaza Pachulia,placed on IL with flu
14765,1/13/10,Knicks,, Eddy Curry,placed on IL with left knee injury
14766,1/13/10,Knicks, Marcus Landry,,activated from IL
14767,1/13/10,Mavericks,, Eduardo Najera,placed on IL with sore lower back
14768,1/13/10,Mavericks,, Tim Thomas,placed on IL with strained right Achilles tendon
14769,1/13/10,Mavericks, Josh Howard,,activated from IL
14770,1/13/10,Nets,, Keyon Dooling,placed on IL
14771,1/13/10,Nets,, Shawne Williams,placed on IL
14772,1/13/10,Nets,, Tony Battie,placed on IL
14773,1/13/10,Nets, Devin Harris,,activated from IL
14774,1/13/10,Pacers,, T.J. Ford,placed on IL
14775,1/13/10,Pacers, Travis Diener,,activated from IL
14776,1/14/10,Jazz,, Kosta Koufos,placed on IL
14777,1/14/10,Jazz, C.J. Miles,,activated from IL
14778,1/15/10,Kings,, Sean May,placed on IL with hamstring injury
14779,1/15/10,Kings, Kevin Martin,,activated from IL
14780,1/15/10,Lakers,, Adam Morrison,placed on IL with flu
14781,1/15/10,Lakers, Pau Gasol,,activated from IL
14782,1/15/10,Magic,, Adonal Foyle,placed on IL
14783,1/15/10,Magic, Vince Carter,,activated from IL
14784,1/15/10,Mavericks,, Matt Carroll,placed on IL with stomach virus
14785,1/15/10,Mavericks, Eduardo Najera,,activated from IL
14786,1/15/10,Nets,, Bobby Simmons,placed on IL
14787,1/15/10,Nets,, Tony Battie,placed on IL (P)
14788,1/15/10,Nets, Keyon Dooling,,activated from IL
14789,1/15/10,Raptors,, Patrick O'Bryant,placed on IL
14790,1/15/10,Raptors, Marcus Banks,,activated from IL
14791,1/15/10,Rockets, Joey Dorsey,,activated from IL
14792,1/16/10,Jazz, Kosta Koufos,,activated from IL
14793,1/16/10,Jazz, Kyrylo Fesenko, Kyrylo Fesenko,activated from IL
14794,1/16/10,Pacers,, Luther Head,placed on IL with sprained left ankle
14795,1/16/10,Pacers, T.J. Ford,,activated from IL
14796,1/17/10,Mavericks,, Eduardo Najera,placed on IL with sore lower back
14797,1/17/10,Mavericks, Matt Carroll,,activated from IL
14798,1/17/10,Nuggets,, Johan Petro,placed on IL
14799,1/17/10,Nuggets, Ty Lawson,,activated from IL
14800,1/17/10,Raptors,, Marco Belinelli,placed on IL with flu-like symptoms
14801,1/17/10,Raptors, Patrick O'Bryant,,activated from IL
14802,1/18/10,Clippers,, Al Thornton,placed on IL with sprained left ankle
14803,1/18/10,Clippers, Chris Kaman,,activated from IL
14804,1/18/10,Hawks,, Jason Collins,placed on IL
14805,1/18/10,Hawks, Zaur Pachulia / Zaza Pachulia,,activated from IL
14806,1/18/10,Kings, Hilton Armstrong,,activated from IL
14807,1/18/10,Spurs,, Richard Jefferson,placed on IL with sore lower back / back spasms
14808,1/18/10,Spurs, Matt Bonner,,activated from IL
14809,1/18/10,Thunder,, Nick Collison,placed on IL with concussion
14810,1/18/10,Thunder, D.J. White,,activated from IL
14811,1/18/10,Timberwolves,, Kevin Love,placed on IL with strep throat
14812,1/18/10,Timberwolves, Ryan Hollins,,activated from IL
14813,1/18/10,Warriors,, Anthony Randolph,placed on IL with sprained left ankle (out for season)
14814,1/18/10,Wizards,, Mike James (Lamont),placed on IL with broken left hand
14815,1/18/10,Wizards, Mike Miller,,activated from IL
14816,1/19/10,Pacers,, Tyler Hansbrough,placed on IL with inner ear infection (out for season)
14817,1/19/10,Pacers, Josh McRoberts,,activated from IL
14818,1/19/10,Raptors,, Sonny Weems,placed on IL with pulled rip cage muscle
14819,1/19/10,Raptors, Marco Belinelli,,activated from IL
14820,1/20/10,Bucks,, Dan Gadzuric,placed on IL
14821,1/20/10,Clippers,, Brian Skinner,placed on IL
14822,1/20/10,Clippers, Al Thornton,,activated from IL
14823,1/20/10,Mavericks,, Josh Howard,placed on IL with stomach flu
14824,1/20/10,Mavericks, Eduardo Najera,,activated from IL
14825,1/20/10,Raptors,, Patrick O'Bryant,placed on IL
14826,1/20/10,Raptors, Sonny Weems,,activated from IL
